sp_id	latitude	longitude
513976915	40.5119520	-79.9466877
513952839	40.3704320	-79.7873278
513475555	40.1454721	-80.1309877
513965549	40.8701119	-79.8960377
513485672	40.1906421	-79.9179477
510335564	35.0157498	-114.6451734
513943126	40.6865530	-79.7012028
514021045	40.5400320	-80.1809776
513998989	40.3733820	-80.0342177
514002010	40.5603820	-80.0448277
513966022	40.4418720	-79.8967677
513477526	40.3110421	-80.0819977
513964336	40.4402140	-79.8924157
513978536	40.6448120	-79.9575777
513987390	40.4029220	-79.9950177
513994261	40.4549130	-80.0149397
513960049	40.6333120	-79.8474577
513989508	40.4388020	-79.9981877
514001030	40.5769120	-80.0378877
514014583	40.3955420	-80.1083377
513959895	40.4466320	-79.8554177
513975642	40.4204520	-79.9436477
513999441	40.3931520	-80.0364577
513939868	40.3943620	-79.6018978
513998996	40.3587820	-80.0328877
513479311	40.3277921	-80.0441377
514011203	40.6771490	-80.0925676
513998739	40.4012920	-80.0338377
513995045	40.5264420	-80.0147277
513993090	40.5504720	-80.0053977
513973276	40.6558620	-79.9341977
513999938	40.5864120	-80.0371377
513953231	40.3781390	-79.8038097
513958296	40.4154460	-79.8474847
513977124	40.5919380	-79.9520457
513994095	40.5551420	-80.0098877
513957725	40.5223920	-79.8418577
513961003	40.4932820	-79.8616977
513961491	40.4003020	-79.8667577
513960179	40.6039090	-79.8620507
514023034	40.4195820	-80.2090876
514005416	40.4748420	-80.0582477
514007645	40.4458320	-80.0680377
514012685	40.6856120	-80.0993676
514021574	40.4980520	-80.2042776
513969158	40.8661369	-79.9200617
513973377	40.6203520	-79.9353877
514017637	40.7026420	-80.1368076
513969994	40.4425520	-79.9184077
513974321	40.4549840	-79.9414307
514261650	41.1587399	-79.8652497
513467580	40.1124121	-80.4239476
513994877	40.5185020	-80.0149677
514262660	40.8841339	-79.8373577
512559892	43.3107912	-73.6367395
513989937	40.4428120	-79.9992477
513981335	40.3449830	-79.9707957
513997141	40.4766310	-80.0318157
514009864	40.3506421	-80.0800977
513955011	40.3440120	-79.8139377
517259845	39.6561812	-79.9634787
513976836	40.4495420	-79.9488577
513579310	40.2930319	-76.6297087
513946413	40.5199700	-79.7391338
513489851	40.1798561	-79.8052118
514015911	40.4743020	-80.1199476
514003065	40.6446420	-80.0497377
508355411	39.1726221	-76.7041488
514015249	40.6993560	-80.1133756
514011133	40.3760750	-80.0933657
514142851	41.3273220	-81.9550670
513962551	40.3486020	-79.8781577
513980421	40.5791620	-79.9625977
513960204	40.3449620	-79.8641687
513486811	40.1209141	-79.8758517
513975340	40.5139330	-79.9450897
513988713	40.4414920	-79.9968077
513958899	40.4327120	-79.8443477
513982906	40.4577020	-79.9757177
514019593	40.4852720	-80.1716276
513964900	40.4177620	-79.8894377
513476667	40.3192821	-80.1150777
513997156	40.4060350	-80.0294507
513960967	40.5303120	-79.8596777
513500011	40.3348710	-79.5750428
513925209	40.4813080	-78.4317022
513479736	40.3314371	-80.0282357
514021968	40.4600920	-80.2011176
513478929	40.3213721	-80.0426277
513964795	40.4241920	-79.8893677
514256526	41.1230919	-80.3267975
513997105	40.5918520	-80.0235777
514008340	40.6445140	-80.0697776
513975842	40.4978920	-79.9456377
514025414	40.4510541	-80.2497858
513963050	40.3679320	-79.8787477
513957881	40.4634320	-79.8338377
514000954	40.5600820	-80.0390577
513487417	40.2704521	-79.8865977
513945314	40.5888900	-79.7229548
513978532	40.6604720	-79.9555277
513961753	40.4371320	-79.8711977
514010107	40.6465320	-80.0794576
514015437	40.3649821	-80.1151877
513966333	40.5902520	-79.9029677
513488047	40.3354470	-79.8510017
513984990	40.3657020	-79.9817977
513948297	40.4861470	-79.7554068
513939451	40.3364690	-79.6129798
513478224	40.3234221	-80.0656877
513965495	40.8613819	-79.8947677
513990206	40.4382810	-79.9998937
513995286	40.5464200	-80.0213987
513960117	40.4247420	-79.8528377
513486317	40.3105521	-79.8937077
514023768	40.4563420	-80.2196776
513473662	40.2245121	-80.1826676
513485803	40.1243131	-79.8861237
513502064	40.3036560	-79.5447478
514009226	40.5043580	-80.0767527
514005595	40.4221620	-80.0607577
514006619	40.4352920	-80.0616477
500952903	33.6776452	-117.8512889
513979039	40.4638720	-79.9567777
514010301	40.4694421	-80.0853143
514009268	40.5522110	-80.0797206
513963864	40.4888720	-79.8826577
513963818	40.4400220	-79.8859577
513490203	40.2917931	-79.8113070
513990154	40.4310540	-80.0015357
513997587	40.4083720	-80.0275677
513472194	40.2447621	-80.1968476
513966222	40.4051580	-79.8995037
513478044	40.2725621	-80.0733677
513471745	40.3269651	-80.1909326
513994672	40.4898620	-80.0166777
517259288	39.6065392	-79.9529398
513998193	40.4232660	-80.0346317
513973051	40.6846220	-79.9303577
514252590	40.9582920	-80.4474175
513994592	40.4565920	-80.0159477
513966019	40.4393920	-79.8971877
513971580	40.4621720	-79.9264677
513962091	40.3923820	-79.8701577
517220836	38.8369002	-77.1139437
513976040	40.4482120	-79.9422877
513971748	40.4757920	-79.9249177
513943979	40.6441920	-79.7042778
513477954	40.2996021	-80.0724977
517163256	38.9522322	-77.3499886
514001612	40.4087320	-80.0448377
513968103	40.3549720	-79.9072677
514214859	41.3052119	-81.3335272
514477140	41.4629219	-81.7297471
513938699	40.5987480	-79.5760268
513493447	39.8923121	-79.7328978
513994977	40.3648720	-80.0177177
513484278	40.2565421	-79.9253977
513991348	40.4399540	-80.0027027
514000600	40.3896120	-80.0410577
513947675	40.4235920	-79.7507278
513480825	40.2502851	-80.0034417
513947278	40.5606470	-79.7494198
513943082	40.5839420	-79.6883578
513485823	40.1286431	-79.8939997
513493099	39.8990111	-79.7338458
514003623	40.5027420	-80.0517577
513997638	40.3839520	-80.0296277
513966942	40.5015120	-79.9006077
513484612	40.3361820	-79.9343177
513976706	40.4285320	-79.9490477
513988020	40.3606320	-79.9936477
514017356	40.7861290	-80.1351346
513974831	40.4618920	-79.9400777
513993219	40.4112300	-80.0124237
514015897	40.4586520	-80.1175276
513947573	40.4270020	-79.7526178
513482138	40.3108521	-79.9710077
513985448	40.4294620	-79.9873277
514023623	40.5846920	-80.2262776
513972065	40.4514620	-79.9243077
513973825	40.4466120	-79.9355077
513981775	40.5066920	-79.9704177
514006068	40.6375820	-80.0603576
513946669	40.4446220	-79.7403478
513949611	40.4463620	-79.7627078
513999515	40.4305420	-80.0362977
514004964	40.6632720	-80.0542476
513487255	40.1174421	-79.8802377
513955560	40.4557420	-79.8232077
513966664	40.4025620	-79.8973077
513976797	40.4483620	-79.9467077
513482119	40.0436721	-79.9745577
513942640	40.4257290	-79.6727728
504728536	28.0731148	-80.6241381
513782367	40.1974719	-75.1196292
514011523	40.4086620	-80.0888577
513480632	40.2916921	-80.0289677
514025739	40.5381220	-80.2623076
514009738	40.4388520	-80.0760077
514020297	40.5385010	-80.1798406
513487384	40.1824121	-79.8709077
513963858	40.5834720	-79.8844677
513969638	40.4761120	-79.9162777
502943329	39.7586720	-75.5653991
514000775	40.3714920	-80.0386477
514013433	40.3588921	-80.1029677
513985584	40.5261620	-79.9842777
513505258	40.2765690	-79.5069828
514012669	40.6842520	-80.1005676
513492825	40.3297890	-79.7314708
513973896	40.4555620	-79.9365277
513581928	40.1487119	-76.5825288
513962055	40.4676320	-79.8671677
513949248	40.5670170	-79.7655257
514260004	41.1092889	-80.0564846
514010970	40.3692420	-80.0849377
513972779	40.4336020	-79.9278877
513955611	40.4707520	-79.8204677
514015763	40.7342620	-80.1218376
513975959	40.4571020	-79.9413477
513489078	40.3216290	-79.8269547
511623789	40.8361217	-74.1004095
513973837	40.4284620	-79.9324177
514018783	40.3748021	-80.1563876
513950491	40.4423220	-79.7688178
513976228	40.4439530	-79.9503397
513999179	40.4248220	-80.0388317
513983449	40.4256220	-79.9777077
513981933	40.4514920	-79.9676577
513482216	40.2555621	-79.9892677
513984374	40.3681690	-79.9830307
514020589	40.4013120	-80.1847476
517297143	40.0618821	-80.7228975
514017801	40.4508520	-80.1393276
513989582	40.4381120	-79.9988077
513489293	40.2725121	-79.8347377
513490798	40.1903941	-79.7854958
513974851	40.4480220	-79.9384777
513482060	40.2949531	-79.9910707
513470036	40.2131621	-80.2402576
513961898	40.4897820	-79.8711377
513990585	40.4520620	-80.0009677
514011991	40.5864420	-80.0905276
514000901	40.3766220	-80.0378577
513476636	40.3192521	-80.1140177
513999205	40.5161800	-80.0377977
513971369	40.5759220	-79.9288177
514003724	40.4389020	-80.0539277
514015135	40.3409901	-80.1154737
513473710	40.2786911	-80.1688106
514019816	40.4645720	-80.1618976
513507038	40.2887950	-79.3906649
513985583	40.5054220	-79.9886777
514253827	40.9748889	-80.3732105
513476314	40.2644921	-80.1098377
514024005	40.4404020	-80.2278876
513477926	40.3108321	-80.0652377
513479502	40.0988021	-80.0472377
513482248	40.2831621	-79.9738877
513958517	40.3756920	-79.8423177
513480866	40.2519931	-80.0049527
513951777	40.3716020	-79.7832578
514020658	40.4432420	-80.1753876
513945396	40.5834630	-79.7244498
513965489	40.8680519	-79.8945677
514006651	40.3943220	-80.0625577
513938613	40.3431590	-79.5830468
513479316	40.2939321	-80.0433277
513979959	40.5161720	-79.9593777
514028663	40.6916420	-80.3063976
513953660	40.4210220	-79.8013077
514004883	40.3808920	-80.0558477
513489581	40.3338320	-79.8478377
514002996	40.5609220	-80.0498677
517120156	39.1417322	-77.6034285
513957562	40.3450720	-79.8372377
513972075	40.6828520	-79.9260777
514015477	40.3522621	-80.1211977
513955661	40.4434120	-79.8214377
514010186	40.4092520	-80.0866737
514013653	40.6862620	-80.1034776
513947124	40.6081030	-79.7480867
514016256	40.4353440	-80.1300246
513491081	40.2036891	-79.7637698
514003125	40.5059870	-80.0513907
514225272	40.9185020	-80.8741474
514002892	40.3717120	-80.0502077
513980256	40.5116000	-79.9671467
513986781	40.4638820	-79.9914177
514011122	40.6369830	-80.0927376
513986055	40.3417520	-79.9867777
513940661	40.6162910	-79.6243198
513953917	40.4445720	-79.8013577
513982529	40.5404720	-79.9742877
514013612	40.6886220	-80.1017876
513954986	40.3374220	-79.8093777
513568929	40.0180742	-76.7286162
514018529	40.5046320	-80.1481876
513757833	40.1173719	-75.1582992
513971835	40.4957720	-79.9248077
514261535	41.0921619	-80.0040476
513955888	40.4022220	-79.8199977
518091310	47.6286524	-122.1805911
514004192	40.4974140	-80.0569987
513482606	40.2952721	-79.9854277
513984838	40.4382420	-79.9838577
513984248	40.4526610	-79.9843787
507909261	38.6413329	-90.2324548
513469899	40.1675131	-80.2461816
514002845	40.3822320	-80.0490177
513988949	40.4424820	-79.9967077
513973007	40.4546720	-79.9275877
513941503	40.4252420	-79.6702368
513470463	40.1703021	-80.2463576
514019746	40.5185720	-80.1678576
517231657	38.8016222	-77.0815787
514006596	40.4347920	-80.0641677
513980166	40.4615790	-79.9665927
513976760	40.4491020	-79.9485077
514015347	40.3780860	-80.1205046
513958040	40.4794620	-79.8370077
513995843	40.4534420	-80.0184977
513961990	40.4958620	-79.8705577
513973099	40.3449620	-79.9279977
514012027	40.5970920	-80.0875676
513987846	40.4420920	-79.9955577
514000530	40.4030920	-80.0393477
514006386	40.6198053	-80.0616558
513469430	40.1862521	-80.2655976
513476902	40.2921221	-80.0863777
513980131	40.5303650	-79.9663777
513981363	40.5629020	-79.9688977
514001582	40.3897920	-80.0459177
513976549	40.6306820	-79.9475277
513992335	40.4429700	-80.0063117
513941803	40.3641920	-79.6557978
513969924	40.4458720	-79.9177577
514018848	40.4741120	-80.1462076
514019706	40.5201020	-80.1704676
513988404	40.4111820	-79.9959877
513967841	40.4612620	-79.9043077
513985357	40.5587820	-79.9872677
513953253	40.3728460	-79.8070797
500563203	33.3760137	-86.7901901
513979287	40.4418710	-79.9606947
513502704	40.3028840	-79.5417528
513497654	40.2553821	-79.6229878
515278878	29.7601748	-95.3693440
503998552	26.3950252	-80.1179583
513996611	40.3949920	-80.0221377
509712097	44.9686520	-93.1242333
513958923	40.4375720	-79.8432377
513969847	40.4383020	-79.9182777
514010702	40.5108720	-80.0832077
513945895	40.5883520	-79.7207778
514012503	40.3624321	-80.0976277
514020366	40.5400440	-80.1800866
513977179	40.5366900	-79.9551537
513989983	40.4413820	-79.9980277
513505445	40.3107230	-79.4983973
513972485	40.4825520	-79.9299577
513483527	40.3323521	-79.9507777
514013962	40.3403521	-80.1039177
513942371	40.4315110	-79.6736208
514261451	41.1502419	-79.9494476
513490250	40.1773221	-79.8257378
513959797	40.4181720	-79.8485377
513984220	40.4419480	-79.9840177
513946965	40.5909020	-79.7338878
513970880	40.4376420	-79.9221077
514007637	40.4118620	-80.0691177
513998170	40.4411560	-80.0343597
513483178	40.3103021	-79.9671377
513961420	40.3662880	-79.8711837
514014539	40.3584821	-80.1118677
514013019	40.3448821	-80.0933277
513485044	40.1930271	-79.9044977
513979902	40.4491820	-79.9583077
513954776	40.4736120	-79.8136877
513507519	40.3192820	-79.3829379
513956477	40.4602959	-79.8271255
513988363	40.5798920	-79.9966377
513500018	40.3296030	-79.5717898
513502099	40.3023350	-79.5441478
513477410	40.3054321	-80.0889377
513983164	40.4286740	-79.9800697
513997819	40.5284220	-80.0290277
514010809	40.5915320	-80.0822876
514015390	40.3513058	-80.1136742
513971324	40.3504130	-79.9267417
513989074	40.3548220	-79.9966577
513985553	40.4289020	-79.9845977
513985696	40.4157720	-79.9870177
514029555	40.6116320	-80.3103676
514026698	40.5987120	-80.2762776
513483980	40.2062891	-79.9375157
514023872	40.5227820	-80.2248676
513976003	40.4603920	-79.9450777
514007959	40.3710720	-80.0648577
513944441	40.4757470	-79.7175938
514258861	41.1707129	-80.0832276
513480344	40.3287121	-80.0227877
513986217	40.4653590	-79.9903067
513953206	40.5540580	-79.8068667
513999563	40.5334620	-80.0354277
513507823	40.3320760	-79.3003439
513962585	40.3418920	-79.8722777
514007335	40.6426390	-80.0681696
514022442	40.6189520	-80.2086776
513467238	40.0578241	-80.5085246
513993154	40.6953870	-80.0096317
513989575	40.4388020	-79.9981877
513985656	40.4100720	-79.9878377
514010851	40.3465921	-80.0831577
513964720	40.4531320	-79.8897677
513939631	40.6095680	-79.6041718
513170033	39.1381825	-84.5092164
513997731	40.3763120	-80.0271877
513947869	40.5596120	-79.7496478
513958193	40.3454050	-79.8459177
513976850	40.4484820	-79.9487677
513470852	40.1868731	-80.2210056
513994665	40.4896420	-80.0169977
513964621	40.3513820	-79.8886877
513977294	40.4631190	-79.9516457
514025717	40.5387520	-80.2564876
513996039	40.5641720	-80.0197777
513965040	40.5484620	-79.8887077
513990893	40.4425220	-80.0008477
513948640	40.4463920	-79.7589178
513988089	40.5420320	-79.9948777
514001800	40.3823520	-80.0437377
513968345	40.5999020	-79.9118877
513990223	40.4439680	-80.0026397
514024895	40.5606920	-80.2403376
513961525	40.4015420	-79.8688277
513479168	40.3282421	-80.0585577
513974892	40.4602020	-79.9363177
513492663	40.2187321	-79.7638578
513478344	40.3215921	-80.0658077
513562494	40.3274819	-76.8074387
514017551	40.4785720	-80.1423776
514008589	40.5038520	-80.0723277
513998623	40.3995720	-80.0351577
513479350	40.3241521	-80.0611077
514013003	40.3472821	-80.0984777
513989155	40.4524040	-79.9996197
514260715	40.8769849	-79.9514657
513987531	40.4425620	-79.9952177
513971213	40.4602970	-79.9269967
513485185	40.0542621	-79.9127977
513961618	40.6148020	-79.8685677
514010948	40.3706720	-80.0871777
513986779	40.4685220	-79.9903377
513981381	40.5789020	-79.9677677
513986698	40.4159620	-79.9916977
513939474	40.3366960	-79.6131458
513955445	40.5540620	-79.8220177
514002684	40.4438020	-80.0500677
513998470	40.4658820	-80.0326777
514261201	40.8777219	-79.9431477
513980251	40.4276230	-79.9657717
513952722	40.3970120	-79.7925477
514021488	40.4505520	-80.1982376
513989236	40.5631220	-79.9982977
513962246	40.4380600	-79.8793697
513996327	40.5403580	-80.0252797
513470861	40.1415641	-80.2281436
514013838	40.4664720	-80.1036476
513992386	40.3619910	-80.0048087
513945040	40.4880420	-79.7087178
513976235	40.4439530	-79.9503397
514023438	40.4400940	-80.2273136
514011575	40.4023620	-80.0931577
513995669	40.3971420	-80.0206077
513976568	40.6146620	-79.9474977
513970781	40.4396020	-79.9211877
514031332	40.3725491	-80.3900106
513966855	40.4572920	-79.9013977
513951816	40.4015520	-79.7800078
513967089	40.4885620	-79.8996077
513962243	40.4422090	-79.8773157
513985803	40.3976220	-79.9877077
513982793	40.4731020	-79.9750277
514010786	40.4311920	-80.0859577
514019316	40.4524800	-80.1645896
513960661	40.3478320	-79.8628177
513959885	40.4483920	-79.8497177
514025584	40.5868820	-80.2574576
513942576	40.4309130	-79.6840008
513984756	40.4098020	-79.9812777
513977276	40.5046820	-79.9520927
513957690	40.5255520	-79.8394777
513978660	40.4766820	-79.9575477
514022888	40.4478220	-80.2164876
513973378	40.6323020	-79.9334877
514473652	41.5009319	-81.6940071
513962963	40.5149120	-79.8734677
513954604	40.3734020	-79.8088577
513488475	40.2785321	-79.8633977
513987377	40.3981920	-79.9954577
513969999	40.4349720	-79.9194577
513999091	40.5940220	-80.0339277
513993337	40.5367810	-80.0079067
513942698	40.5256320	-79.6835088
513489574	40.3209320	-79.8368077
513518757	40.3105460	-78.4482882
514019871	40.3462421	-80.1697076
501493450	34.1690252	-118.6160087
513987732	40.4396320	-79.9958877
513991722	40.4388320	-80.0042477
513978441	40.5615320	-79.9588177
513960957	40.4927620	-79.8628077
514260928	41.0200849	-79.9855736
514003022	40.5650320	-80.0465077
513932554	40.6226060	-79.1558019
513989907	40.4413820	-79.9980277
513490717	40.1868201	-79.7901248
513964810	40.4233320	-79.8914477
513946546	40.6092920	-79.7436377
513502826	40.3113500	-79.5385388
513966043	40.4415320	-79.8947877
513982036	40.3938520	-79.9721977
513483471	40.3287821	-79.9471677
513492898	40.3349770	-79.7362178
513498295	40.1121801	-79.6056208
514014716	40.6946720	-80.1071676
513936245	40.7381170	-79.5288078
513995320	40.5516620	-80.0199857
514025296	40.8464220	-80.2582526
513994747	40.4011320	-80.0140577
513958164	40.3718330	-79.8471047
513959093	40.4922620	-79.8464577
513994893	40.4544920	-80.0172177
514002269	40.5831280	-80.0507797
513941150	40.4166210	-79.6569328
514004385	40.5815432	-80.0551861
513475324	40.2622121	-80.1317177
513494964	40.3316270	-79.7096668
514004434	40.4959920	-80.0571077
513969868	40.4357820	-79.9158177
513953181	40.5410910	-79.8041067
513986093	40.7735820	-79.9851377
513984959	40.4553620	-79.9823277
514002447	40.4990320	-80.0511977
513970634	40.4882720	-79.9207877
514003612	40.5072620	-80.0521077
513938971	40.4158620	-79.5857278
514002399	40.6832220	-80.0491376
513481025	40.1080029	-80.0209735
513967085	40.4911420	-79.8986077
514008793	40.3907520	-80.0707577
513970902	40.4239120	-79.9210677
513487349	40.2913021	-79.8840477
514033620	40.8242320	-80.4692975
513484202	40.2559721	-79.9215077
514008247	40.3894240	-80.0740577
513979289	40.4418710	-79.9606947
513479281	40.3161821	-80.0463777
513989800	40.4403420	-79.9986977
514001577	40.3968020	-80.0463677
513995424	40.3423421	-80.0211677
513958754	40.5178320	-79.8425277
513953029	40.5409820	-79.7882077
514024759	40.5091320	-80.2403876
508699380	42.3436519	-85.2287059
513986623	40.4091120	-79.9912577
513987824	40.4396320	-79.9958877
514015535	40.3402221	-80.1167477
513964410	40.3674270	-79.8909697
514016598	40.7248020	-80.1258676
517259590	39.6475022	-79.9494478
513925247	40.4907130	-78.4247992
513983281	40.3736910	-79.9802927
513993094	40.5177720	-80.0056877
513968877	40.4925920	-79.9089677
513984659	40.4270820	-79.9812277
513984332	40.3641770	-79.9838577
513978576	40.5349420	-79.9561377
513473440	40.2601721	-80.1812176
513965715	40.4706820	-79.8956277
513964360	40.5258240	-79.8912337
513984121	40.5678340	-79.9838307
513480343	40.3321321	-80.0313977
513977974	40.4626520	-79.9504677
513976063	40.4470920	-79.9419777
513966581	40.3861420	-79.9005477
513968943	40.4319220	-79.9154677
513955779	40.7073320	-79.8207777
513968455	40.5504620	-79.9140677
510110609	33.4239245	-104.5342916
513480253	40.3120721	-80.0232677
513939396	40.6336710	-79.5906508
508999009	42.3875513	-71.1314304
513962795	40.4594220	-79.8767877
513999233	40.5387630	-80.0362737
513483264	40.3202321	-79.9575377
513945660	40.6670120	-79.7289877
514018495	40.3478021	-80.1453176
513987676	40.4396320	-79.9958877
514035568	40.3751501	-80.6266275
513996038	40.5325420	-80.0182077
513973995	40.4513520	-79.9337877
513483335	40.2998521	-79.9579477
513978082	40.3446720	-79.9531877
513490747	40.1665351	-79.7974398
513485094	40.2971627	-79.9086552
513472809	40.3286181	-80.1872336
514004589	40.4569020	-80.0553477
513992576	40.4570820	-80.0068477
513964739	40.4553420	-79.8907177
514021812	40.4416120	-80.1888976
513986669	40.4115820	-79.9917977
513504964	40.3030470	-79.5077288
514021726	40.5626520	-80.2032276
513473579	40.3278021	-80.1883576
513992786	40.4386520	-80.0051677
513950469	40.3535820	-79.7718378
513495516	39.8905521	-79.7120978
513994634	40.4975920	-80.0165477
513485926	40.3259330	-79.8924037
513997257	40.3637200	-80.0286417
513483319	40.2613321	-79.9567677
514014810	40.4775420	-80.1079476
513930667	40.4067620	-79.0223220
513942133	40.6735530	-79.6866358
513990293	40.3724190	-80.0018537
513953509	40.5461120	-79.8071077
514016253	40.4349590	-80.1282356
514016532	40.4792920	-80.1247276
511576498	40.7027887	-74.0123436
513977963	40.4656820	-79.9494277
514020011	40.4488220	-80.1644576
513972819	40.4203420	-79.9286977
513471220	40.2436221	-80.2231076
513963368	40.8698519	-79.8859077
506426357	41.7769322	-87.8015752
514015248	40.6989180	-80.1155006
513489028	40.3267280	-79.8255127
513986900	40.4397520	-79.9924377
513478969	40.3245421	-80.0532477
513960441	40.4888920	-79.8641177
513941026	40.6195420	-79.6319578
513981110	40.7894720	-79.9626177
513479124	40.3252721	-80.0601377
514016063	40.6710120	-80.1157976
513993692	40.4652120	-80.0112877
513753428	39.9194119	-75.1660292
513557821	40.3336079	-76.8410587
513979680	40.5007920	-79.9612477
513959216	40.3501450	-79.8489357
514016239	40.4499180	-80.1264426
513969856	40.4286520	-79.9201077
514029035	40.7522020	-80.2993876
513988201	40.4375830	-79.9981077
514003416	40.5107380	-80.0530747
513484672	40.3293020	-79.9398377
513977192	40.4821790	-79.9539477
514250644	40.9753810	-80.4865485
513977466	40.5694520	-79.9530977
513477441	40.2997921	-80.0868277
513470582	40.1735121	-80.2513476
511564511	40.7274897	-74.0072185
513472068	40.2269421	-80.2023276
514026214	40.5682110	-80.2715566
514008518	40.4646920	-80.0716277
512369099	42.7593914	-76.0180888
513477924	40.2982421	-80.0617077
501211606	34.0547311	-118.2496738
513487129	40.1541555	-79.8824939
513991748	40.4395820	-80.0013977
514002072	40.5979820	-80.0457277
514029170	40.6936320	-80.3170326
513960317	40.4587210	-79.8624357
513992825	40.4390920	-80.0063277
513475112	40.3043146	-80.1285862
514017834	40.4271320	-80.1369676
509026975	42.3622413	-71.0803004
513985590	40.5218720	-79.9851177
513989544	40.4391320	-79.9978377
513951854	40.4901720	-79.7829177
513482462	40.3198821	-79.9833577
513960227	40.3523080	-79.8633897
513999678	40.3687020	-80.0346177
514005771	40.5818620	-80.0562577
513943948	40.4784620	-79.7032378
513986523	40.5495920	-79.9929577
514028026	40.7008120	-80.2818276
513993239	40.3746880	-80.0077417
514019732	40.5173920	-80.1647076
513502005	40.2780470	-79.5486268
514017721	40.4476320	-80.1432376
514005646	40.4221620	-80.0607577
514006588	40.4293920	-80.0631377
506754327	41.9505322	-88.1139851
513466910	40.1916061	-80.6846365
514002468	40.5047920	-80.0501777
513951715	40.4334420	-79.7837077
513955274	40.4838780	-79.8193617
513490559	40.2928521	-79.8198777
513952707	40.4262120	-79.7886277
513967925	40.4576720	-79.9054877
513958513	40.5654520	-79.8457777
513987834	40.4420920	-79.9955577
507830432	38.5305803	-76.9790537
514008892	40.3410221	-80.0738877
514009077	40.6282320	-80.0691376
514000194	40.4515920	-80.0419897
513972465	40.4688020	-79.9295577
513480342	40.3043321	-80.0226477
513942681	40.5592890	-79.6833568
513973513	40.4747520	-79.9359677
514016802	40.4499320	-80.1256976
513980207	40.4266310	-79.9662177
513953041	40.6157320	-79.7903577
514013474	40.3604421	-80.1055577
513979804	40.4401020	-79.9602477
514012963	40.3459321	-80.0940677
513995782	40.3939620	-80.0198177
513970762	40.4408720	-79.9235277
513946375	40.5848220	-79.7425308
514020478	40.4945320	-80.1763776
514033265	40.5784900	-80.4814395
514021824	40.4140420	-80.1908076
513479839	40.2875791	-80.0253577
513970405	40.4038220	-79.9210977
514024989	40.3687321	-80.2333376
513980793	40.4854620	-79.9644777
513484247	40.3137721	-79.9269777
513974311	40.4549840	-79.9414307
513969412	40.8134820	-79.9157277
514013995	40.6128620	-80.1026976
513969435	40.6532220	-79.9206477
513489701	40.1868631	-79.8180658
513485006	40.1929041	-79.9026527
513994529	40.4258720	-80.0127577
513474108	40.2719964	-80.1567766
513985193	40.3968160	-79.9874957
513478907	40.1519321	-80.0471677
513976483	40.5906220	-79.9467577
513950927	40.4803420	-79.7717477
513954388	40.7504700	-79.8125587
513943650	40.4735140	-79.7072208
513979669	40.4888920	-79.9604777
513964096	40.4423420	-79.8818877
513921445	40.5308419	-78.3704012
513991906	40.4392020	-80.0017077
513949276	40.5883680	-79.7645007
513994557	40.4184820	-80.0128677
513988886	40.4376420	-79.9975377
514001230	40.3795400	-80.0450717
513473702	40.2812311	-80.1698436
510266669	35.1967731	-80.9416777
513974021	40.4506620	-79.9345377
513982060	40.3436620	-79.9695577
513939790	40.3971520	-79.6148978
513482612	40.3039121	-79.9881277
514012742	40.6816820	-80.0998076
513956568	40.3418520	-79.8284477
513487385	40.2805121	-79.8727577
518079310	47.6304254	-122.1431561
508437085	39.3996991	-76.5754678
513955390	40.3478120	-79.8248577
513995729	40.3941220	-80.0184577
513969753	40.4952420	-79.9158477
513948104	40.6001420	-79.7526377
514253853	40.9817849	-80.3617785
513976465	40.5963120	-79.9480777
513963065	40.3889120	-79.8725277
513958817	40.4298020	-79.8453777
513964174	40.3521950	-79.8922477
513972055	40.4517020	-79.9271377
513498155	40.3274400	-79.6163048
514021776	40.4215220	-80.2021076
514010077	40.6206520	-80.0800176
514258577	41.0324319	-80.1645676
513496010	40.3192110	-79.6819878
501239543	33.8677522	-118.2784308
513969660	40.4493520	-79.9160777
513973944	40.4513020	-79.9325477
513994056	40.5339020	-80.0091077
513982495	40.5290120	-79.9762777
513794057	40.1094319	-75.0771492
513990355	40.5867020	-80.0011777
513503815	40.3027830	-79.5169888
513983529	40.4289220	-79.9799277
514033390	40.6981524	-80.4908571
513986940	40.4474920	-79.9890577
514009851	40.5295020	-80.0793877
514012762	40.7046020	-80.0999776
513952588	40.5425120	-79.7951677
513481958	40.3169521	-79.9789057
513992043	40.5548320	-80.0037477
511740587	40.5007848	-74.3438255
513781881	40.1189479	-75.1193172
513950888	40.3634120	-79.7742678
513963270	40.5127430	-79.8825007
513467380	40.2343721	-80.4627476
514020448	40.4986520	-80.1777176
513999376	40.3845620	-80.0367077
513994543	40.4347720	-80.0166177
513546976	40.2208219	-76.9405287
513997024	40.5403920	-80.0258077
514012176	40.3959200	-80.0981067
513966350	40.4901920	-79.9021877
514002654	40.4108220	-80.0462777
513953824	40.4720320	-79.8068277
514029782	40.4848620	-80.3131576
513979893	40.4511920	-79.9606077
513991265	40.4422450	-80.0041967
513972133	40.5751880	-79.9299327
513989017	40.4416120	-79.9972577
513476148	40.2472421	-80.1232677
514015084	40.6697120	-80.1085876
513972579	40.4952420	-79.9308777
513976275	40.5116970	-79.9480097
513992946	40.3466320	-80.0045977
513981880	40.4170820	-79.9697477
513964654	40.6431120	-79.8900577
513961803	40.4317520	-79.8657177
513478657	40.2457621	-80.0632777
